tid,slope,roughness,bed_level_x,aspect,bed_level_y,change,change_norm,predicted_target_norm,predicted_target
36764,3.5781,0.0056,6.9084,54.0694,6.9631,0.05469999999999953,0.4085903698126302,-0.12172504,0.01104554
36765,1.8226,0.0021,6.7892,53.4174,6.8383,0.049100000000000144,0.3405614382760476,0.17613772,0.03556498
36766,2.5235,0.0022,6.7119,59.3165,6.7512,0.03929999999999989,0.2215108080870119,0.1451259,0.03301215
36767,2.0608,0.0017,6.6634,94.2986,6.6944,0.030999999999999694,0.12068221313099212,0.18405685,0.03621687
36768,1.0679,0.0012,6.7228,160.515,6.7554,0.03259999999999952,0.14011905071287284,0.21062495,0.0384039
36769,1.3028,0.0012,6.7561,256.461,6.7829,0.026799999999999713,0.06966051447854979,0.1726151,0.03527501
36770,2.1112,0.0038,6.7572,237.993,6.7766,0.019400000000000084,-0.02023485933765401,-0.072300404,0.015114073
36771,8.4918,0.0078,7.0633,227.239,7.0641,0.0007999999999999119,-0.24618809622704454,-0.49368042,-0.019573053
36772,1.1688,0.0009,6.7457,205.156,6.8114,0.06569999999999965,0.5422186281880764,0.19156978,0.036835317
36773,1.9399,0.0027,6.7817,222.037,6.8279,0.0461999999999998,0.3053321701588807,-0.032659456,0.018377233
36774,6.4748,0.0066,7.0501,224.972,7.0218,-0.02829999999999977,-0.5996955797475354,-0.36268315,-0.008789631
36775,3.3096,0.005,7.3952,226.203,7.3463,-0.04889999999999972,-0.8499448636142769,-0.21719122,0.0031869616
36776,4.8491,0.0057,7.6052,227.914,7.5727,-0.03249999999999975,-0.6507172783999777,-0.3132101,-0.0047171116
36777,5.4865,0.0057,7.9178,230.873,7.9243,0.00649999999999995,-0.1769443623415863,-0.34367117,-0.0072246045
36778,2.8232,0.0025,7.9775,72.3948,8.046,0.06849999999999934,0.5762330939563678,0.03663221,0.024081178
36779,3.1154,0.0039,7.8644,60.1687,7.8667,0.0022999999999999687,-0.22796606099402864,-0.07912117,0.014552602
36780,6.808,0.0087,7.6625,51.9781,7.6262,-0.03629999999999978,-0.6968797676569499,-0.46720347,-0.017393524
36781,9.9586,0.0099,7.1111,48.6549,7.1422,0.03109999999999946,0.12189701547985696,-0.5920024,-0.027666712
36782,2.3522,0.0041,6.8196,59.4351,6.8713,0.05169999999999941,0.3721462993465984,0.016276017,0.0224055
36783,1.5736,0.0015,6.7818,56.4243,6.8467,0.06490000000000062,0.5325002093971469,0.26315948,0.04272843
36784,1.1135,0.0009,6.7406,56.7693,6.7955,0.05489999999999995,0.4110199745103707,0.36049715,0.050741065
36785,0.7041,0.0006,6.7553,99.9741,6.8068,0.05149999999999988,0.3697166946488687,0.39457926,0.053546637
36792,1.7845,0.0017,7.9495,112.229,8.0889,0.13940000000000108,1.437527959303574,0.19326977,0.036975257
36793,7.0264,0.0069,7.0057,227.18,6.997,-0.008700000000000152,-0.3615943193694749,-0.38719007,-0.010806991
36794,4.7928,0.0062,7.3977,226.024,7.3603,-0.037400000000000766,-0.7102425934945064,-0.31874347,-0.0051726066
36795,4.5287,0.0052,7.6055,201.041,7.6115,0.006000000000000227,-0.18301837408592136,-0.25322106,0.00022106059
36798,1.9494,0.0015,8.0464,61.1174,8.1264,0.08000000000000007,0.7159353640761598,0.17628951,0.035577476
36799,1.0806,0.0011,6.7708,67.7836,6.8474,0.0766,0.6746320842146578,0.3310251,0.04831499
36800,1.0642,0.0011,6.7339,241.97,6.8261,0.09220000000000006,0.8641412506380166,0.1960363,0.03720299
36801,2.542,0.0035,6.7857,231.916,6.8547,0.06899999999999995,0.5823071057007135,-0.08167784,0.014342142
36802,7.2383,0.0069,7.0181,229.406,6.9972,-0.020899999999999253,-0.5098002059313208,-0.39432183,-0.011394059
36803,4.0533,0.0055,7.3482,231.634,7.2768,-0.07140000000000057,-1.123275392109515,-0.26023507,-0.00035631843
36804,4.4249,0.0055,7.53,235.571,7.4951,-0.034900000000000375,-0.6798725347728096,-0.28398493,-0.0023113564
36805,5.465,0.0058,7.7756,231.891,7.7738,-0.0018000000000002458,-0.27777295729760615,-0.3466038,-0.0074660126
36806,1.7414,0.0012,8.0217,97.2122,8.1755,0.15380000000000038,1.612459497540511,0.27045044,0.04332861
36807,2.2076,0.002,8.0254,64.88,8.1154,0.08999999999999986,0.8374155989629252,0.09854476,0.029177692
36808,3.6226,0.0036,7.9478,56.2638,7.9497,0.0019000000000000128,-0.23282527038949882,-0.08862227,0.013770491
36809,5.0956,0.0075,7.7695,52.806,7.733,-0.0365000000000002,-0.6993093723546904,-0.35314873,-0.008004777
36810,10.9148,0.0104,7.2816,48.1102,7.2898,0.008199999999999541,-0.15629272241084075,-0.6670339,-0.03384315
36811,3.2321,0.0053,6.8702,50.9822,6.9319,0.06170000000000009,0.4936265342333746,-0.09085764,0.01358648
36812,2.3407,0.0021,6.7825,61.0192,6.8689,0.08640000000000025,0.7936827144036935,0.1551551,0.033837736
36813,1.5169,0.0013,6.7789,82.6163,6.8445,0.06559999999999988,0.5410038258392116,0.26906434,0.043214507
36817,2.625,0.0051,6.887,45.1462,6.9783,0.09130000000000038,0.8532080294982114,-0.06569865,0.015657516
36818,1.9213,0.0015,6.822,29.5676,6.8932,0.07120000000000015,0.609032757375805,0.21151474,0.038477145
36819,1.5553,0.0013,6.7826,32.1554,6.8456,0.06299999999999972,0.50941896476865,0.26924673,0.043229524
36820,2.1618,0.002,6.7048,37.6614,6.8258,0.12100000000000044,1.214004327111913,0.16228919,0.034425
36821,1.6471,0.0018,6.6531,176.541,6.8361,0.18299999999999983,1.9671817834098668,0.06690939,0.026573533
36822,2.9859,0.0036,6.7627,213.701,6.8824,0.11969999999999992,1.1982118965766269,-0.108364254,0.012145372
36823,6.0703,0.0057,6.9646,233.347,6.9743,0.009700000000000486,-0.13807068717781407,-0.30232334,-0.0038209371
36824,4.9093,0.0054,7.1766,227.514,7.1345,-0.04209999999999958,-0.767338303891273,-0.27514386,-0.0015835781
36827,2.0319,0.0014,8.0251,59.7197,8.1248,0.09970000000000034,0.955251426803096,0.18288796,0.03612065
36828,2.0286,0.0023,8.0068,43.5746,8.028,0.02120000000000033,0.0016315829419672114,0.021796018,0.022859894
36829,3.8231,0.0054,7.8616,46.1196,7.8177,-0.04389999999999983,-0.7892047461708942,-0.20677908,0.004044069
36830,11.7694,0.0113,7.4047,46.4332,7.4021,-0.0026000000000001577,-0.28749137608854647,-0.76106083,-0.04158325
36831,3.0021,0.0037,6.7322,233.184,6.8364,0.10420000000000051,1.0099175325021437,-0.10025495,0.012812912
36832,5.7243,0.0055,6.9692,225.795,6.9695,0.000300000000000189,-0.25226210797137955,-0.287663,-0.0026141293
36833,2.8589,0.0044,7.3043,227.887,7.2644,-0.03989999999999938,-0.7406126522161816,-0.1703752,0.0070407595
36834,3.6255,0.0046,7.4622,235.865,7.4314,-0.03080000000000016,-0.6300656384692321,-0.21370399,0.0034740232
36835,5.3023,0.0061,7.7137,209.82,7.706,-0.007699999999999818,-0.349446295880794,-0.33657983,-0.006640859
36836,2.779,0.0028,7.991,50.6894,7.9962,0.0052000000000003155,-0.1927367928768617,-0.032321632,0.018405043
36837,4.1887,0.0064,7.827,50.7964,7.7934,-0.03359999999999985,-0.6640801042375235,-0.2682352,-0.0010148715
36838,10.5609,0.0102,7.3883,47.2605,7.3873,-0.001000000000000334,-0.2680545385066658,-0.65366113,-0.03274233
36839,3.7682,0.0059,6.9119,49.509,6.9789,0.06700000000000017,0.5580110587233627,-0.14547184,0.009090752
36840,1.552,0.0011,6.8466,58.3394,6.9147,0.06810000000000027,0.5713738845609083,0.3084306,0.04645506
36841,1.7561,0.0014,6.8372,30.8327,6.8807,0.04349999999999987,0.27253250673945423,0.23592812,0.040486805
36842,1.4414,0.0014,6.7461,16.3829,6.8187,0.07259999999999955,0.6260399902599452,0.23084387,0.04006828
36843,1.003,0.0013,6.6762,284.208,6.8198,0.14360000000000017,1.4885496579560054,0.19528504,0.03714115
36844,5.1791,0.0049,7.7561,103.704,7.7503,-0.005799999999999805,-0.32636505125230797,-0.18613909,0.0057431087
36845,4.5099,0.0043,7.83,108.754,7.844,0.014000000000000234,-0.08583418617650689,-0.12904625,0.010442873
36846,5.1014,0.0057,7.8581,80.9758,7.8922,0.034099999999999575,0.15834108594588872,-0.2303802,0.0021012723
36847,6.7859,0.0067,7.7249,84.9532,7.789,0.06409999999999982,0.5227817906061957,-0.33098987,-0.0061807055
36848,5.7072,0.0051,7.8198,98.5259,7.7295,-0.09030000000000005,-1.3528730360455001,-0.21416494,0.0034360792
36849,4.469,0.0049,7.817,81.7437,7.7566,-0.06040000000000045,-0.989647133734069,-0.16004455,0.007891158
36850,5.9198,0.0061,7.7115,73.5706,7.6789,-0.032600000000000406,-0.6519320807488534,-0.27105743,-0.0012471918
36853,9.8375,0.0095,6.8219,248.389,6.8366,0.014699999999999491,-0.07733056973444216,-0.58485544,-0.027078392
36854,4.6188,0.0058,7.0714,247.656,7.0617,-0.009699999999999598,-0.37374234285814495,-0.25936761,-0.0002849102
36855,4.2401,0.0041,7.1273,261.667,7.1125,-0.014800000000000146,-0.43569726265040326,-0.18013352,0.006237475
36856,4.6132,0.005,7.1695,258.264,7.1768,0.007299999999999862,-0.16722594355064596,-0.23259336,0.0019190907
36857,6.3299,0.0068,7.3029,249.546,7.3082,0.005300000000000082,-0.19152199052799687,-0.376016,-0.009887163
36858,7.5339,0.008,7.5265,224.746,7.5544,0.027899999999999814,0.08302334031609548,-0.5162015,-0.02142694
36859,5.8075,0.0059,7.8033,243.066,7.8408,0.037499999999999645,0.1996443658073907,-0.3643979,-0.008930786
36861,2.0253,0.0024,6.8875,75.0586,6.8748,-0.0127000000000006,-0.4101864133241875,0.13879439,0.032490958
36862,2.796,0.0026,6.8394,65.1969,6.8392,-0.00020000000000042206,-0.2583361197157254,0.10116504,0.029393388
36863,3.0036,0.0028,6.7583,55.223,6.7454,-0.012900000000000134,-0.41261601802191716,0.08419697,0.02799661
36864,4.3577,0.0031,6.6729,47.3329,6.6548,-0.01810000000000045,-0.47578574016304037,0.017961591,0.022544252
36865,6.5826,0.0035,6.6419,76.8296,6.599,-0.042899999999999494,-0.7770567226822134,-0.09819277,0.012982667
36866,4.5092,0.0031,6.6592,227.836,6.616,-0.04320000000000057,-0.7807011297288294,-0.12537256,0.010745283
36867,2.9417,0.0024,6.7614,266.569,6.7354,-0.0259999999999998,-0.5717551257235792,-0.034169137,0.01825296
36868,4.9494,0.006,6.6712,259.657,6.7058,0.034600000000000186,0.16441509769023455,-0.2332547,0.0018646494
36869,3.1245,0.003,8.0971,100.952,8.0851,-0.011999999999998678,-0.40168279688209035,-0.0035460591,0.020773787
36870,2.553,0.0025,8.1014,83.881,8.0912,-0.01019999999999932,-0.3798163546024799,0.047394097,0.024967074
36871,2.6393,0.0028,8.0672,83.7587,8.0833,0.01609999999999978,-0.06032333685029112,0.02669394,0.023263082
36872,1.6566,0.0022,8.0427,82.7757,8.0772,0.03449999999999953,0.1632002953413589,0.14125356,0.03269339
36873,1.9755,0.0018,8.0099,70.5344,8.0603,0.05039999999999978,0.356353868811323,0.15658037,0.033955064
36874,2.1914,0.0021,7.9531,74.0591,8.0295,0.07640000000000047,0.6722024795169281,0.11179164,0.030268148
36875,7.0384,0.0077,7.2616,238.438,7.2373,-0.024299999999999322,-0.5511034857928228,-0.4360346,-0.014827767
36876,8.0171,0.0079,7.5781,224.017,7.4851,-0.09299999999999997,-1.3856726994649267,-0.53470623,-0.022950212
36877,4.6198,0.0051,7.801,246.666,7.7485,-0.05250000000000021,-0.8936777481735193,-0.28752512,-0.0026027784
36881,1.9624,0.0016,6.7223,201.07,6.6623,-0.05999999999999961,-0.984787924338588,0.050431818,0.025217135
36882,5.3308,0.0055,6.7313,348.9,6.6416,-0.08969999999999967,-1.3455842219522895,-0.18414533,0.005907231
36883,10.7424,0.0095,6.234,280.268,6.3326,0.09860000000000024,0.9418886009655503,-0.5113372,-0.021026524
36884,9.4665,0.0094,6.6298,237.79,6.6011,-0.028700000000000614,-0.6045547891430164,-0.5559076,-0.024695465
36885,2.8425,0.0031,6.7995,243.131,6.8039,0.004399999999999515,-0.20245521166781288,-0.07260579,0.015088934
36886,3.7739,0.0034,6.8103,256.499,6.8035,-0.006800000000000139,-0.3385130747409888,-0.11054392,0.011965946
36887,3.4228,0.004,6.9174,248.025,6.9032,-0.014199999999999768,-0.42840844855719257,-0.13559456,0.00990383
36888,4.2474,0.0051,7.0404,243.897,7.04,-0.00039999999999995595,-0.2607657244134551,-0.21952406,0.0029949285
36889,6.7753,0.0069,7.581,68.9671,7.5638,-0.01720000000000077,-0.46485251902323516,-0.33727795,-0.006698327
36890,8.9829,0.0085,7.3993,66.0986,7.3998,0.0004999999999997229,-0.24983250327364986,-0.48912007,-0.019197652
36891,8.6172,0.0082,7.1587,69.5641,7.1966,0.03790000000000049,0.20450357520287166,-0.4436525,-0.01545486
36892,4.3655,0.0055,7.0186,74.5099,7.0363,0.017699999999999605,-0.040886499268410384,-0.15289159,0.008479974
36893,2.2893,0.0031,6.9016,71.1073,6.8918,-0.009800000000000253,-0.3749571452070206,0.082466096,0.02785413
36894,2.1375,0.0023,6.8062,67.6507,6.7907,-0.015499999999999403,-0.44420087909246797,0.14698158,0.03316491
36895,2.285,0.0027,6.7441,59.0861,6.7042,-0.03990000000000027,-0.7406126522161923,0.11798592,0.030778047
36896,3.4989,0.0024,6.6718,81.2004,6.6254,-0.04640000000000022,-0.8195748048925909,0.09621601,0.028985994
36898,1.9763,0.0024,8.1872,98.7738,8.3236,0.13640000000000008,1.4010838888375312,0.09382641,0.028789287
36899,4.5502,0.0038,8.2073,52.4971,8.3998,0.19250000000000078,2.082588006552308,-0.15711533,0.008132285
36900,1.5214,0.0021,8.0607,19.5372,8.3844,0.32369999999999877,3.6764086882666795,0.024822176,0.023109002
36901,2.7073,0.0033,6.9234,242.928,6.9083,-0.015100000000000335,-0.43934166969700855,-0.08621511,0.013968644
36902,3.6805,0.005,7.0699,242.901,7.0647,-0.005199999999999427,-0.3190762371590973,-0.19908442,0.0046774764
36903,6.9504,0.0076,7.3018,234.142,7.2739,-0.027899999999999814,-0.5948363703520653,-0.43602386,-0.0148268845
36904,7.1612,0.0073,7.6583,224.679,7.5761,-0.08219999999999938,-1.2544740457872101,-0.47136995,-0.0177365
36905,4.9363,0.0045,7.8137,245.336,7.8685,0.05480000000000018,0.40980517216150586,-0.2744341,-0.0015251506
36908,2.401,0.0021,6.7379,36.824,6.7167,-0.02119999999999944,-0.5134446129779262,0.14371736,0.032896206
36909,6.9487,0.0062,6.571,359.617,6.572,0.001000000000000334,-0.24375849152930404,-0.2440471,0.0009762421
36910,5.4503,0.006,6.1764,27.9902,6.2236,0.04720000000000013,0.3174801936475615,-0.16102281,0.007810629
36911,8.8505,0.008,6.249,215.492,6.2582,0.009200000000000763,-0.1441446989221491,-0.44070223,-0.015211998
36912,3.9775,0.0041,6.7754,185.633,6.7493,-0.026100000000000456,-0.5729699280724548,-0.16996911,0.0070741884
36913,2.5714,0.002,6.6988,282.41,6.7141,0.01529999999999987,-0.07004175564123148,0.0058654845,0.021548526
36914,2.6246,0.0022,6.751,241.613,6.7622,0.011199999999999655,-0.11984865194480897,-0.0257155,0.018948846
36915,2.4049,0.0026,6.8281,241.18,6.8227,-0.005399999999999849,-0.3215058418568378,-0.040301695,0.01774814
36916,2.177,0.0021,7.9121,85.6877,7.8939,-0.018199999999999328,-0.4770005425118944,0.12335712,0.031220192
36917,2.5213,0.0028,7.9187,84.7873,7.8218,-0.09690000000000065,-1.4330499910707744,0.042615652,0.024573723
36918,4.6448,0.0054,7.8598,73.6797,7.7943,-0.06550000000000011,-1.0516020535263164,-0.2007462,0.0045406837
36919,8.6852,0.0087,7.674,63.302,7.6619,-0.012100000000000222,-0.4028975992309768,-0.5116224,-0.02105
36920,10.4145,0.01,7.384,59.9747,7.397,0.0129999999999999,-0.09798220966518774,-0.6266707,-0.030520538
36921,7.4425,0.0082,7.0686,64.0098,7.0958,0.02719999999999967,0.07451972387401996,-0.4024438,-0.012062645
36922,2.8727,0.0046,6.8785,69.5849,6.8758,-0.0026999999999999247,-0.28870617843741136,-0.040571094,0.017725963
36923,2.2535,0.0024,6.7875,72.256,6.7615,-0.0259999999999998,-0.5717551257235792,0.13633442,0.03228846
36926,1.6562,0.0018,6.7313,231.451,6.75,0.01869999999999994,-0.02873847577972953,0.06704152,0.02658441
36927,1.0968,0.0014,6.7975,237.707,6.8123,0.014799999999999258,-0.07611576738557731,0.1547912,0.03380778
36928,2.6336,0.0027,6.8448,240.882,6.8426,-0.002200000000000202,-0.2826321666930763,-0.054059386,0.016615635
36929,3.3533,0.0042,6.9767,238.174,6.9658,-0.010900000000000354,-0.3883199710445662,-0.15099788,0.008635861
36930,5.033,0.0059,7.1648,235.922,7.1587,-0.006099999999999994,-0.3300094582989133,-0.29250345,-0.0030125827
36931,5.0879,0.0061,7.4977,233.715,7.4579,-0.03979999999999961,-0.7393978498673167,-0.32979503,-0.0060823485
36932,5.07,0.0045,7.6444,233.239,7.5942,-0.050200000000000244,-0.865737294149563,-0.27055407,-0.0012057554
36933,2.641,0.0028,7.7321,254.464,7.72,-0.012100000000000222,-0.4028975992309768,-0.111557946,0.011882474
36934,7.8865,0.008,7.1094,54.4998,7.1574,0.04800000000000004,0.3271986124385019,-0.40912852,-0.012612915
36935,2.9519,0.0045,6.8782,57.988,6.8673,-0.010899999999999466,-0.38831997104455546,-0.036128804,0.018091643
36936,3.6308,0.0042,6.7518,46.5358,6.7393,-0.012500000000000178,-0.407756808626447,-0.03145936,0.018476022
36937,7.1797,0.0073,6.457,52.7118,6.5082,0.05120000000000058,0.36607228760227417,-0.3169012,-0.0050209556
36938,6.2398,0.0072,6.242,122.195,6.2811,0.03910000000000036,0.21908120338928222,-0.3583097,-0.008429617
36939,6.1852,0.0054,6.7715,176.307,6.7105,-0.06099999999999994,-0.9969359478272688,-0.28511223,-0.0024041533
36940,3.6828,0.003,6.6863,51.3956,6.6747,-0.011600000000000499,-0.39682358748664176,0.04900524,0.0250997
36941,3.5855,0.0028,6.6766,230.986,6.6763,-0.0002999999999993008,-0.25955092206457947,-0.082678616,0.01425976
36942,1.6068,0.0016,8.0693,63.1851,8.3231,0.2538,2.8272618464081867,0.18948099,0.036663372
36943,1.982,0.0019,7.9955,36.0208,8.1657,0.17019999999999946,1.8116870827547993,0.06370504,0.026309758
36944,1.4343,0.0014,7.9482,128.549,7.9305,-0.017699999999999605,-0.47092653076755936,0.24012223,0.040832054
36945,1.8535,0.002,8.0293,102.878,7.9502,-0.0790999999999995,-1.2168151729723136,0.15938534,0.03418596
36946,2.5679,0.0027,7.9969,80.9838,7.9612,-0.03570000000000029,-0.68959095356375,0.0399241,0.024352161
36947,2.4839,0.0036,7.947,72.3635,7.8846,-0.06240000000000023,-1.0139431807114199,-0.025265187,0.018985914
36948,6.3577,0.0074,7.8024,62.1626,7.7636,-0.03879999999999928,-0.7272498263786359,-0.3762627,-0.009907471
36949,9.7795,0.0098,7.477,53.1095,7.5243,0.0472999999999999,0.31869499599642637,-0.6049727,-0.028734403
36950,3.0665,0.0032,7.0636,254.297,7.0599,-0.0037000000000002586,-0.3008542019260922,-0.101297244,0.012727113
36951,3.0155,0.0038,7.1498,251.318,7.1577,0.00790000000000024,-0.1599371294574353,-0.13191088,0.010207063
36952,3.9807,0.0043,7.2841,244.361,7.2933,0.009200000000000763,-0.1441446989221491,-0.2009478,0.0045240857
36953,3.0733,0.0037,7.4326,221.694,7.5031,0.07050000000000001,0.6005291409337294,-0.15675642,0.00816183
36954,3.4403,0.0037,7.5515,212.646,7.7224,0.1709000000000005,1.8201906991968857,-0.16167003,0.0077573517
36955,1.3416,0.0014,6.9838,330.487,7.0373,0.05350000000000055,0.39401274162623046,0.17101774,0.035143517
36956,3.1889,0.0028,6.9156,4.3874,6.9753,0.05969999999999942,0.4693304872560129,-0.008783609,0.020342642
36957,5.1272,0.0043,6.7971,355.601,6.8555,0.058399999999999785,0.4535380567207375,-0.14001614,0.009539855
36958,6.2913,0.0055,6.6893,302.766,6.7616,0.07229999999999936,0.6223955832133399,-0.23789966,0.0014822874
36959,8.2998,0.0075,6.6618,254.721,6.7099,0.04809999999999981,0.32841341478736674,-0.40490177,-0.01226498
36960,6.0995,0.0063,6.877,243.593,6.8876,0.010600000000000165,-0.12713746603800885,-0.31193325,-0.0046120044
36961,3.2829,0.0032,6.9512,253.411,6.9658,0.014599999999999724,-0.078545372083307,-0.10031764,0.012807752
36962,3.1275,0.0031,6.9996,256.455,6.9998,0.00019999999999953388,-0.2534769103202552,-0.09327327,0.013387631
36963,14.4107,0.0171,6.0673,135.063,5.6413,-0.42600000000000016,-5.430964521194302,-1.2096846,-0.078513026
36964,8.5464,0.0093,6.9122,154.423,6.6,-0.3122000000000007,-4.04851944818289,-0.59531224,-0.027939172
36965,3.8624,0.004,7.0817,185.843,7.2878,0.20610000000000017,2.247801125998305,-0.15649617,0.008183253
36966,3.4027,0.0039,7.3878,177.125,7.4159,0.028099999999999348,0.08545294501382518,-0.11443496,0.011645644
36967,2.5126,0.0031,7.5276,53.5877,7.5739,0.04630000000000045,0.3065469725077563,0.015834525,0.022369158
36968,6.6167,0.0061,7.195,12.3988,7.2459,0.0508999999999995,0.36242788055565806,-0.31336132,-0.0047295596
36969,2.4413,0.0022,7.0635,315.812,7.1115,0.04800000000000004,0.3271986124385019,0.0017324388,0.021208303
36970,1.4756,0.0014,7.0029,294.721,7.0587,0.05579999999999963,0.4219531956501759,0.14831126,0.033274367
36971,13.7946,0.0141,7.4131,52.6827,7.5878,0.17469999999999963,1.8663531884538471,-0.98902786,-0.06034902
36972,12.4503,0.0124,7.279,68.0225,6.3786,-0.9004000000000003,-11.193986864222577,-0.8330101,-0.047505964
36973,11.2215,0.0121,6.8497,50.9189,6.9027,0.052999999999999936,0.38793872988188466,-0.7550353,-0.04108724
36974,5.7726,0.0071,6.3806,50.2876,6.6318,0.25119999999999987,2.795676985337625,-0.25230455,0.00029650517
36975,6.1847,0.0082,6.276,84.3068,6.6012,0.3252000000000006,3.6946307234997167,-0.37155044,-0.009519568
36976,18.509,0.0188,6.3272,58.9306,6.2849,-0.042300000000000004,-0.7697679085890134,-1.377227,-0.092304766
36977,14.7753,0.0166,5.3845,65.0656,5.2566,-0.12790000000000035,-1.8096387192197516,-1.1480919,-0.07344285
36978,14.461,0.0154,5.3501,106.326,5.2851,-0.06500000000000039,-1.0455280417819814,-1.0921285,-0.068836056
36979,2.6063,0.0021,6.7605,231.57,6.7538,-0.006700000000000372,-0.33729827239212395,-0.026493624,0.018884791
36980,3.2311,0.0029,6.7694,257.151,6.7735,0.004100000000000215,-0.20609961871440743,-0.06900349,0.015385468
36981,2.8636,0.0031,6.8411,251.674,6.8544,0.01330000000000009,-0.0943378026185824,-0.072742745,0.015077661
36982,3.6905,0.0035,6.9024,246.258,6.9233,0.02090000000000014,-0.002012824104638124,-0.12551412,0.0107336305
36983,3.2817,0.0039,7.0395,238.153,7.0562,0.01669999999999927,-0.05303452275709124,-0.14256203,0.009330282
36984,3.2639,0.0038,7.2008,238.307,7.2137,0.012900000000000134,-0.0991970120140526,-0.1510798,0.008629116
36985,2.8551,0.0033,7.3537,235.77,7.3642,0.010500000000000398,-0.1283522683868737,-0.12524274,0.01075597
36986,3.0627,0.0041,7.4923,231.712,7.5294,0.03709999999999969,0.1947851564119205,-0.17491592,0.006666977
36987,3.5939,0.0031,7.0538,357.417,7.0909,0.03710000000000058,0.19478515641193128,-0.06977734,0.015321766
36988,1.8912,0.0017,7.0081,82.8597,7.0695,0.0613999999999999,0.48998212718676926,0.202258,0.037715152
36989,1.6428,0.0011,7.0352,98.8509,7.07,0.03480000000000061,0.16684470238797505,0.27561036,0.043753363
36990,1.7008,0.0014,7.0131,54.2118,7.0354,0.02230000000000043,0.014994408779512915,0.26278725,0.04269779
36991,2.0114,0.0023,6.9244,39.2502,6.9395,0.015099999999999447,-0.07247136033897197,0.12705877,0.031524904
36992,4.6851,0.0046,6.7838,22.4251,6.8139,0.030100000000000016,0.1097489919911869,-0.11533292,0.011571726
36993,7.0503,0.007,6.3951,36.0472,6.5153,0.12019999999999964,1.2042859083209618,-0.2809224,-0.0020592567
36994,6.1737,0.0058,6.6072,200.749,6.6352,0.02800000000000047,0.08423814266497112,-0.2932919,-0.0030774865
36995,11.256,0.0119,6.4817,64.4538,6.361,-0.12070000000000025,-1.7221729501012775,-0.7527088,-0.040895727
36996,10.2876,0.0103,6.4206,98.5201,6.3504,-0.0702000000000007,-1.1086977639231046,-0.6616988,-0.033403974
36997,6.4372,0.0087,6.7512,124.79,6.6641,-0.08709999999999951,-1.313999360881728,-0.4513883,-0.016091654
36998,8.4645,0.0069,7.1033,120.987,7.0998,-0.0034999999999998366,-0.2984245972283517,-0.41200796,-0.012849947
36999,3.3771,0.0039,7.0005,179.908,7.4383,0.4378000000000002,5.062498168324719,-0.12743045,0.010575882
37000,5.131,0.005,7.386,193.26,7.4117,0.025699999999999612,0.05629768864100408,-0.25453997,0.00011249073
37001,4.8847,0.004,7.6146,45.2889,7.641,0.026399999999999757,0.0648013050830796,-0.13341816,0.010082986
37002,8.6499,0.0078,7.3335,37.3941,7.3898,0.05630000000000024,0.4280272073945217,-0.45708212,-0.016560359
37003,7.4637,0.0079,7.2863,35.0563,7.5063,0.22000000000000064,2.416658652490918,-0.42596793,-0.013999103
37004,8.9982,0.0083,6.8748,66.0745,7.1929,0.31810000000000027,3.6083797567301077,-0.45381895,-0.01629174
37005,11.9128,0.0105,6.9223,105.31,7.3923,0.46999999999999975,5.453664524660107,-0.7363999,-0.039553214
37006,10.5455,0.0123,7.1303,69.6489,7.0674,-0.06289999999999996,-1.0200171924557548,-0.75434864,-0.041030716
37007,2.5028,0.0023,6.9871,55.1108,7.0005,0.013399999999999856,-0.09312300026971755,0.12484296,0.031342503
37008,1.8045,0.0022,6.9122,57.887,6.9248,0.012599999999999945,-0.10284141906065793,0.16292985,0.034477737
37009,3.7252,0.0036,6.8356,73.2503,6.8456,0.009999999999999787,-0.13442628013121952,-0.0018863976,0.020910406
37010,3.5908,0.0034,6.7556,69.3302,6.7664,0.010799999999999699,-0.12470786134027914,0.020863384,0.022783121
37011,2.2992,0.0019,6.7169,37.7697,6.7152,-0.0016999999999995907,-0.2765581549487305,0.16578448,0.034712724
37012,3.3898,0.0023,6.6614,334.525,6.642,-0.019400000000000084,-0.4915781706983158,-0.017434329,0.019630535
37013,4.2846,0.0029,6.6743,256.773,6.6524,-0.021899999999999586,-0.5219482294200017,-0.09582345,0.013177704
37014,4.3039,0.0033,6.7036,244.149,6.7055,0.0019000000000000128,-0.23282527038949882,-0.12126979,0.011083014
37015,3.4749,0.0042,7.0794,75.2556,7.5306,0.45120000000000005,5.2252816830729865,-0.0456281,0.01730968
37016,5.0012,0.0049,7.2415,192.081,7.2918,0.05030000000000001,0.35513906646245813,-0.24658479,0.0007673446
37017,3.7318,0.0041,7.5705,202.172,7.5779,0.007399999999999629,-0.1660111412017811,-0.1735228,0.0067816563
37018,6.4501,0.007,7.606,36.1232,7.6238,0.01780000000000026,-0.039671696919534746,-0.36997744,-0.009390082
37019,7.3129,0.0068,7.0624,33.6202,7.1149,0.052499999999999325,0.3818647181375388,-0.33687797,-0.006665401
37020,4.4447,0.0041,7.1763,92.5963,7.1921,0.015799999999999592,-0.06396774389689645,-0.08029567,0.014455919
37021,2.6358,0.0029,7.078,69.0912,7.1053,0.027299999999999436,0.07573452622288482,0.074765205,0.027220208
37022,2.1394,0.0024,7.0615,76.5139,7.0822,0.020700000000000607,-0.004442428802367821,0.12600902,0.031438492
